Transaction_Date,Hospital_ID,Hospital_Name,Hospital_Type,Hospital_Size,Territory,Product_ID,Product_Name,Product_Category,Units_Sold,Unit_Price,Total_Revenue,Inventory_Level,Stockout_Flag,Market_Index,Promotion_Flag,Year,Month,Quarter,Day_of_Week,Is_Weekend,Day_of_Month,Week_of_Year,Calculated_Revenue,Revenue_Difference
2023-01-16,H005,Hospital_E,Specialty_Care,Medium,South,P004,ECG_System,Cardiology,18,87108.13,1567946.34,74,0,0.5436,0,2023,1,1,0,0,16,3,1567946.34,0.0
2023-01-17,H003,Hospital_C,Tertiary_Care,Medium,West,P007,Ventilator,Critical_Care,32,334512.15,10704388.8,72,0,0.5623,1,2023,1,1,1,0,17,3,10704388.8,0.0
2023-01-17,H006,Hospital_F,Tertiary_Care,Large,South,P003,Patient_Monitor,Patient_Monitoring,34,119523.81,4063809.54,66,0,0.5657,0,2023,1,1,1,0,17,3,4063809.54,0.0
2023-01-17,H002,Hospital_B,Multi_Specialty,Large,North,P002,Ultrasound_System,Radiology,20,737107.6,14742152.0,58,0,0.5072,1,2023,1,1,1,0,17,3,14742152.0,0.0
2023-01-17,H010,Hospital_J,Tertiary_Care,Large,Central,P005,Cardiac_Monitor,Cardiology,34,140752.4,4785581.6,56,0,0.4501,1,2023,1,1,1,0,17,3,4785581.6,0.0
2023-01-17,H002,Hospital_B,Multi_Specialty,Large,North,P002,Ultrasound_System,Radiology,19,676498.94,12853479.86,85,0,0.5182,0,2023,1,1,1,0,17,3,12853479.86,0.0
2023-01-17,H008,Hospital_H,Specialty_Care,Small,East,P007,Ventilator,Critical_Care,15,314297.18,4714457.7,59,0,0.492,0,2023,1,1,1,0,17,3,4714457.7,0.0
2023-01-17,H006,Hospital_F,Tertiary_Care,Large,South,P004,ECG_System,Cardiology,28,87975.65,2463318.2,106,0,0.5405,0,2023,1,1,1,0,17,3,2463318.2,0.0
2023-01-18,H005,Hospital_E,Specialty_Care,Medium,South,P005,Cardiac_Monitor,Cardiology,20,149712.37,2994247.4,77,0,0.5898,0,2023,1,1,2,0,18,3,2994247.4,0.0
2023-01-18,H010,Hospital_J,Tertiary_Care,Large,Central,P002,Ultrasound_System,Radiology,16,763812.47,12220999.52,61,0,0.5266,0,2023,1,1,2,0,18,3,12220999.52,0.0
2023-01-18,H004,Hospital_D,Multi_Specialty,Medium,West,P005,Cardiac_Monitor,Cardiology,18,149632.8,2693390.4,39,0,0.5578,1,2023,1,1,2,0,18,3,2693390.4,0.0
2023-01-18,H002,Hospital_B,Multi_Specialty,Large,North,P005,Cardiac_Monitor,Cardiology,33,150554.07,4968284.31,110,0,0.6033,1,2023,1,1,2,0,18,3,4968284.31,-0.0
2023-01-18,H002,Hospital_B,Multi_Specialty,Large,North,P005,Cardiac_Monitor,Cardiology,26,160784.11,4180386.86,88,0,0.5613,0,2023,1,1,2,0,18,3,4180386.86,0.0
2023-01-18,H009,Hospital_I,Multi_Specialty,Medium,Central,P007,Ventilator,Critical_Care,27,366957.22,9907844.94,94,0,0.5329,1,2023,1,1,2,0,18,3,9907844.94,0.0
2023-01-19,H009,Hospital_I,Multi_Specialty,Medium,Central,P008,Endoscopy_System,Gastroenterology,13,1063160.62,13821088.06,51,0,0.494,0,2023,1,1,3,0,19,3,13821088.06,-0.0
2023-01-19,H010,Hospital_J,Tertiary_Care,Large,Central,P006,Infusion_Pump,Critical_Care,33,65821.55,2172111.15,116,0,0.5586,0,2023,1,1,3,0,19,3,2172111.15,0.0
2023-01-19,H009,Hospital_I,Multi_Specialty,Medium,Central,P003,Patient_Monitor,Patient_Monitoring,30,125732.75,3771982.5,110,0,0.5749,1,2023,1,1,3,0,19,3,3771982.5,0.0
2023-01-19,H001,Hospital_A,Tertiary_Care,Large,North,P003,Patient_Monitor,Patient_Monitoring,38,111467.41,4235761.58,95,0,0.4694,0,2023,1,1,3,0,19,3,4235761.58,0.0
2023-01-19,H004,Hospital_D,Multi_Specialty,Medium,West,P003,Patient_Monitor,Patient_Monitoring,22,114943.68,2528760.96,54,0,0.5665,0,2023,1,1,3,0,19,3,2528760.96,0.0
2023-01-19,H004,Hospital_D,Multi_Specialty,Medium,West,P008,Endoscopy_System,Gastroenterology,15,1131089.8,16966347.0,30,0,0.5403,1,2023,1,1,3,0,19,3,16966347.0,0.0
2023-01-19,H003,Hospital_C,Tertiary_Care,Medium,West,P007,Ventilator,Critical_Care,24,319747.22,7673933.28,66,0,0.5517,1,2023,1,1,3,0,19,3,7673933.28,0.0
2023-01-19,H008,Hospital_H,Specialty_Care,Small,East,P005,Cardiac_Monitor,Cardiology,16,134737.73,2155803.68,53,0,0.5375,1,2023,1,1,3,0,19,3,2155803.68,0.0
2023-01-19,H010,Hospital_J,Tertiary_Care,Large,Central,P004,ECG_System,Cardiology,29,90565.22,2626391.38,122,0,0.5351,1,2023,1,1,3,0,19,3,2626391.38,0.0
2023-01-19,H006,Hospital_F,Tertiary_Care,Large,South,P002,Ultrasound_System,Radiology,18,710999.58,12797992.44,48,0,0.6157,0,2023,1,1,3,0,19,3,12797992.44,0.0
2023-01-19,H004,Hospital_D,Multi_Specialty,Medium,West,P006,Infusion_Pump,Critical_Care,24,65013.58,1560325.92,36,0,0.5692,0,2023,1,1,3,0,19,3,1560325.92,0.0
2023-01-19,H003,Hospital_C,Tertiary_Care,Medium,West,P005,Cardiac_Monitor,Cardiology,19,160569.56,3050821.64,68,0,0.5431,0,2023,1,1,3,0,19,3,3050821.64,0.0
2023-01-20,H005,Hospital_E,Specialty_Care,Medium,South,P003,Patient_Monitor,Patient_Monitoring,27,120112.32,3243032.64,63,0,0.4831,1,2023,1,1,4,0,20,3,3243032.64,0.0
2023-01-20,H003,Hospital_C,Tertiary_Care,Medium,West,P007,Ventilator,Critical_Care,27,360831.62,9742453.74,83,0,0.5948,0,2023,1,1,4,0,20,3,9742453.74,0.0
2023-01-20,H010,Hospital_J,Tertiary_Care,Large,Central,P002,Ultrasound_System,Radiology,24,683709.87,16409036.88,48,0,0.5543,1,2023,1,1,4,0,20,3,16409036.88,0.0
2023-01-20,H004,Hospital_D,Multi_Specialty,Medium,West,P006,Infusion_Pump,Critical_Care,22,66455.22,1462014.84,81,0,0.5485,0,2023,1,1,4,0,20,3,1462014.84,0.0
2023-01-21,H002,Hospital_B,Multi_Specialty,Large,North,P004,ECG_System,Cardiology,31,81302.08,2520364.48,117,0,0.5053,0,2023,1,1,5,1,21,3,2520364.48,0.0
2023-01-21,H007,Hospital_G,Multi_Specialty,Large,East,P007,Ventilator,Critical_Care,36,345502.93,12438105.48,128,0,0.5306,0,2023,1,1,5,1,21,3,12438105.48,0.0
2023-01-21,H001,Hospital_A,Tertiary_Care,Large,North,P007,Ventilator,Critical_Care,29,350670.44,10169442.76,105,0,0.5377,0,2023,1,1,5,1,21,3,10169442.76,0.0
2023-01-21,H001,Hospital_A,Tertiary_Care,Large,North,P005,Cardiac_Monitor,Cardiology,31,154555.83,4791230.73,104,0,0.5942,0,2023,1,1,5,1,21,3,4791230.73,0.0
2023-01-21,H008,Hospital_H,Specialty_Care,Small,East,P007,Ventilator,Critical_Care,21,344941.3,7243767.3,59,0,0.5348,0,2023,1,1,5,1,21,3,7243767.3,0.0
2023-01-21,H010,Hospital_J,Tertiary_Care,Large,Central,P006,Infusion_Pump,Critical_Care,30,68627.01,2058810.3,71,0,0.5321,0,2023,1,1,5,1,21,3,2058810.3,0.0
2023-01-21,H007,Hospital_G,Multi_Specialty,Large,East,P003,Patient_Monitor,Patient_Monitoring,34,122495.18,4164836.12,82,0,0.5727,0,2023,1,1,5,1,21,3,4164836.12,0.0
2023-01-21,H002,Hospital_B,Multi_Specialty,Large,North,P002,Ultrasound_System,Radiology,18,696652.35,12539742.3,44,0,0.5419,0,2023,1,1,5,1,21,3,12539742.3,0.0
2023-01-21,H009,Hospital_I,Multi_Specialty,Medium,Central,P002,Ultrasound_System,Radiology,15,785092.27,11776384.05,29,0,0.5327,0,2023,1,1,5,1,21,3,11776384.05,0.0
2023-01-21,H010,Hospital_J,Tertiary_Care,Large,Central,P006,Infusion_Pump,Critical_Care,35,65185.26,2281484.1,64,0,0.5152,1,2023,1,1,5,1,21,3,2281484.1,0.0
2023-01-22,H009,Hospital_I,Multi_Specialty,Medium,Central,P005,Cardiac_Monitor,Cardiology,17,156893.03,2667181.51,31,0,0.5647,0,2023,1,1,6,1,22,3,2667181.51,0.0
2023-01-22,H006,Hospital_F,Tertiary_Care,Large,South,P008,Endoscopy_System,Gastroenterology,27,1045065.26,28216762.02,46,0,0.5178,0,2023,1,1,6,1,22,3,28216762.02,0.0
2023-01-22,H007,Hospital_G,Multi_Specialty,Large,East,P001,Imaging_System,Radiology,28,1824860.7,51096099.6,52,0,0.5989,1,2023,1,1,6,1,22,3,51096099.6,0.0
2023-01-22,H002,Hospital_B,Multi_Specialty,Large,North,P003,Patient_Monitor,Patient_Monitoring,32,124331.83,3978618.56,49,0,0.6193,0,2023,1,1,6,1,22,3,3978618.56,0.0
2023-01-22,H006,Hospital_F,Tertiary_Care,Large,South,P006,Infusion_Pump,Critical_Care,32,65125.29,2084009.28,86,0,0.4546,1,2023,1,1,6,1,22,3,2084009.28,0.0
2023-01-22,H009,Hospital_I,Multi_Specialty,Medium,Central,P007,Ventilator,Critical_Care,29,368302.4,10680769.6,77,0,0.4973,0,2023,1,1,6,1,22,3,10680769.6,-0.0
2023-01-22,H003,Hospital_C,Tertiary_Care,Medium,West,P007,Ventilator,Critical_Care,25,358828.26,8970706.5,98,0,0.5932,0,2023,1,1,6,1,22,3,8970706.5,0.0
2023-01-22,H001,Hospital_A,Tertiary_Care,Large,North,P005,Cardiac_Monitor,Cardiology,28,148926.21,4169933.88,56,0,0.5203,0,2023,1,1,6,1,22,3,4169933.88,0.0
2023-01-22,H007,Hospital_G,Multi_Specialty,Large,East,P004,ECG_System,Cardiology,26,84753.89,2203601.14,51,0,0.507,0,2023,1,1,6,1,22,3,2203601.14,0.0
2023-01-22,H002,Hospital_B,Multi_Specialty,Large,North,P004,ECG_System,Cardiology,30,88280.55,2648416.5,61,0,0.5153,0,2023,1,1,6,1,22,3,2648416.5,0.0
2023-01-22,H007,Hospital_G,Multi_Specialty,Large,East,P001,Imaging_System,Radiology,19,1703967.01,32375373.19,58,0,0.4651,0,2023,1,1,6,1,22,3,32375373.19,0.0
2023-01-22,H004,Hospital_D,Multi_Specialty,Medium,West,P005,Cardiac_Monitor,Cardiology,19,145889.56,2771901.64,55,0,0.4959,0,2023,1,1,6,1,22,3,2771901.64,0.0
2023-01-23,H010,Hospital_J,Tertiary_Care,Large,Central,P004,ECG_System,Cardiology,35,81084.42,2837954.7,66,0,0.5166,1,2023,1,1,0,0,23,4,2837954.7,0.0
2023-01-23,H008,Hospital_H,Specialty_Care,Small,East,P007,Ventilator,Critical_Care,17,355407.61,6041929.37,52,0,0.5113,0,2023,1,1,0,0,23,4,6041929.37,0.0
2023-01-23,H006,Hospital_F,Tertiary_Care,Large,South,P006,Infusion_Pump,Critical_Care,31,59561.17,1846396.27,51,0,0.6337,0,2023,1,1,0,0,23,4,1846396.27,0.0
2023-01-23,H010,Hospital_J,Tertiary_Care,Large,Central,P002,Ultrasound_System,Radiology,22,779178.99,17141937.78,92,0,0.5407,0,2023,1,1,0,0,23,4,17141937.78,0.0
2023-01-23,H002,Hospital_B,Multi_Specialty,Large,North,P003,Patient_Monitor,Patient_Monitoring,34,130844.59,4448716.06,83,0,0.5326,0,2023,1,1,0,0,23,4,4448716.06,0.0
2023-01-24,H008,Hospital_H,Specialty_Care,Small,East,P004,ECG_System,Cardiology,12,81339.09,976069.08,49,0,0.5337,0,2023,1,1,1,0,24,4,976069.08,0.0
2023-01-24,H009,Hospital_I,Multi_Specialty,Medium,Central,P004,ECG_System,Cardiology,28,86306.39,2416578.92,107,0,0.5028,1,2023,1,1,1,0,24,4,2416578.92,0.0
2023-01-24,H002,Hospital_B,Multi_Specialty,Large,North,P007,Ventilator,Critical_Care,27,375307.86,10133312.22,94,0,0.5798,0,2023,1,1,1,0,24,4,10133312.22,0.0
2023-01-24,H008,Hospital_H,Specialty_Care,Small,East,P002,Ultrasound_System,Radiology,7,707224.84,4950573.88,10,0,0.5156,1,2023,1,1,1,0,24,4,4950573.88,0.0
2023-01-24,H007,Hospital_G,Multi_Specialty,Large,East,P002,Ultrasound_System,Radiology,20,791214.92,15824298.4,54,0,0.579,0,2023,1,1,1,0,24,4,15824298.4,0.0
2023-01-24,H006,Hospital_F,Tertiary_Care,Large,South,P006,Infusion_Pump,Critical_Care,29,63936.65,1854162.85,103,0,0.5152,0,2023,1,1,1,0,24,4,1854162.85,0.0
2023-01-24,H007,Hospital_G,Multi_Specialty,Large,East,P005,Cardiac_Monitor,Cardiology,36,152110.6,5475981.6,58,0,0.5588,0,2023,1,1,1,0,24,4,5475981.6,-0.0
2023-01-24,H004,Hospital_D,Multi_Specialty,Medium,West,P006,Infusion_Pump,Critical_Care,25,63334.07,1583351.75,35,0,0.5753,0,2023,1,1,1,0,24,4,1583351.75,0.0
2023-01-24,H008,Hospital_H,Specialty_Care,Small,East,P004,ECG_System,Cardiology,16,82911.75,1326588.0,46,0,0.5667,0,2023,1,1,1,0,24,4,1326588.0,0.0
2023-01-24,H001,Hospital_A,Tertiary_Care,Large,North,P005,Cardiac_Monitor,Cardiology,27,153346.87,4140365.49,55,0,0.531,0,2023,1,1,1,0,24,4,4140365.49,0.0
2023-01-24,H003,Hospital_C,Tertiary_Care,Medium,West,P005,Cardiac_Monitor,Cardiology,21,152307.95,3198466.95,55,0,0.5279,0,2023,1,1,1,0,24,4,3198466.95,0.0
2023-01-24,H002,Hospital_B,Multi_Specialty,Large,North,P001,Imaging_System,Radiology,21,1767912.98,37126172.58,58,0,0.54,0,2023,1,1,1,0,24,4,37126172.58,0.0
2023-01-24,H009,Hospital_I,Multi_Specialty,Medium,Central,P006,Infusion_Pump,Critical_Care,18,64080.26,1153444.68,69,0,0.5702,0,2023,1,1,1,0,24,4,1153444.68,0.0
2023-01-24,H003,Hospital_C,Tertiary_Care,Medium,West,P007,Ventilator,Critical_Care,26,359569.32,9348802.32,98,0,0.5159,0,2023,1,1,1,0,24,4,9348802.32,0.0
2023-01-25,H008,Hospital_H,Specialty_Care,Small,East,P005,Cardiac_Monitor,Cardiology,13,155387.4,2020036.2,25,0,0.6063,0,2023,1,1,2,0,25,4,2020036.2,0.0
2023-01-25,H008,Hospital_H,Specialty_Care,Small,East,P008,Endoscopy_System,Gastroenterology,9,1075326.16,9677935.44,24,0,0.5127,1,2023,1,1,2,0,25,4,9677935.44,0.0
2023-01-25,H006,Hospital_F,Tertiary_Care,Large,South,P001,Imaging_System,Radiology,20,1833408.58,36668171.6,59,0,0.5218,0,2023,1,1,2,0,25,4,36668171.6,0.0
2023-01-25,H005,Hospital_E,Specialty_Care,Medium,South,P005,Cardiac_Monitor,Cardiology,21,150986.67,3170720.07,39,0,0.5166,0,2023,1,1,2,0,25,4,3170720.07,-0.0
2023-01-25,H004,Hospital_D,Multi_Specialty,Medium,West,P003,Patient_Monitor,Patient_Monitoring,21,133964.64,2813257.44,80,0,0.599,0,2023,1,1,2,0,25,4,2813257.44,-0.0
2023-01-25,H005,Hospital_E,Specialty_Care,Medium,South,P005,Cardiac_Monitor,Cardiology,20,151661.54,3033230.8,58,0,0.5328,0,2023,1,1,2,0,25,4,3033230.8,-0.0
2023-01-25,H004,Hospital_D,Multi_Specialty,Medium,West,P007,Ventilator,Critical_Care,25,343416.51,8585412.75,72,0,0.5053,1,2023,1,1,2,0,25,4,8585412.75,0.0
2023-01-25,H001,Hospital_A,Tertiary_Care,Large,North,P004,ECG_System,Cardiology,23,81382.35,1871794.05,59,0,0.5735,0,2023,1,1,2,0,25,4,1871794.05,0.0
2023-01-26,H003,Hospital_C,Tertiary_Care,Medium,West,P002,Ultrasound_System,Radiology,18,782323.88,14081829.84,33,0,0.5963,1,2023,1,1,3,0,26,4,14081829.84,0.0
2023-01-26,H004,Hospital_D,Multi_Specialty,Medium,West,P002,Ultrasound_System,Radiology,13,730047.24,9490614.12,53,0,0.5665,0,2023,1,1,3,0,26,4,9490614.12,0.0
2023-01-26,H003,Hospital_C,Tertiary_Care,Medium,West,P006,Infusion_Pump,Critical_Care,28,58873.61,1648461.08,103,0,0.5497,0,2023,1,1,3,0,26,4,1648461.08,0.0
2023-01-26,H002,Hospital_B,Multi_Specialty,Large,North,P001,Imaging_System,Radiology,16,1655278.01,26484448.16,41,0,0.5827,0,2023,1,1,3,0,26,4,26484448.16,0.0
2023-01-26,H005,Hospital_E,Specialty_Care,Medium,South,P002,Ultrasound_System,Radiology,13,751769.53,9773003.89,44,0,0.5006,0,2023,1,1,3,0,26,4,9773003.89,0.0
2023-01-26,H004,Hospital_D,Multi_Specialty,Medium,West,P001,Imaging_System,Radiology,14,1805237.52,25273325.28,15,0,0.5096,0,2023,1,1,3,0,26,4,25273325.28,0.0
2023-01-26,H001,Hospital_A,Tertiary_Care,Large,North,P004,ECG_System,Cardiology,29,81233.17,2355761.93,69,0,0.5554,1,2023,1,1,3,0,26,4,2355761.93,0.0
2023-01-26,H007,Hospital_G,Multi_Specialty,Large,East,P007,Ventilator,Critical_Care,29,369370.29,10711738.41,101,0,0.551,0,2023,1,1,3,0,26,4,10711738.41,0.0
2023-01-26,H009,Hospital_I,Multi_Specialty,Medium,Central,P003,Patient_Monitor,Patient_Monitoring,28,130362.05,3650137.4,50,0,0.5719,0,2023,1,1,3,0,26,4,3650137.4,0.0
2023-01-27,H009,Hospital_I,Multi_Specialty,Medium,Central,P005,Cardiac_Monitor,Cardiology,20,148775.92,2975518.4,44,0,0.4994,0,2023,1,1,4,0,27,4,2975518.4,-0.0
2023-01-27,H010,Hospital_J,Tertiary_Care,Large,Central,P005,Cardiac_Monitor,Cardiology,28,151360.85,4238103.8,106,0,0.5574,0,2023,1,1,4,0,27,4,4238103.8,0.0
2023-01-27,H006,Hospital_F,Tertiary_Care,Large,South,P007,Ventilator,Critical_Care,35,344809.09,12068318.15,86,0,0.5277,1,2023,1,1,4,0,27,4,12068318.15,0.0
2023-01-27,H008,Hospital_H,Specialty_Care,Small,East,P001,Imaging_System,Radiology,8,1919329.74,15354637.92,15,0,0.5512,0,2023,1,1,4,0,27,4,15354637.92,0.0
2023-01-27,H004,Hospital_D,Multi_Specialty,Medium,West,P008,Endoscopy_System,Gastroenterology,15,1127790.59,16916858.85,49,0,0.5208,0,2023,1,1,4,0,27,4,16916858.85,0.0
2023-01-27,H005,Hospital_E,Specialty_Care,Medium,South,P007,Ventilator,Critical_Care,24,355214.73,8525153.52,70,0,0.5389,0,2023,1,1,4,0,27,4,8525153.52,0.0
2023-01-27,H003,Hospital_C,Tertiary_Care,Medium,West,P008,Endoscopy_System,Gastroenterology,8,1110878.64,8887029.12,12,0,0.5128,0,2023,1,1,4,0,27,4,8887029.12,0.0
2023-01-27,H008,Hospital_H,Specialty_Care,Small,East,P005,Cardiac_Monitor,Cardiology,19,153613.16,2918650.04,57,0,0.5268,0,2023,1,1,4,0,27,4,2918650.04,0.0
2023-01-27,H009,Hospital_I,Multi_Specialty,Medium,Central,P006,Infusion_Pump,Critical_Care,24,65605.62,1574534.88,83,0,0.5185,1,2023,1,1,4,0,27,4,1574534.88,0.0
2023-01-27,H008,Hospital_H,Specialty_Care,Small,East,P002,Ultrasound_System,Radiology,15,716674.08,10750111.2,29,0,0.5402,1,2023,1,1,4,0,27,4,10750111.2,0.0
2023-01-27,H007,Hospital_G,Multi_Specialty,Large,East,P002,Ultrasound_System,Radiology,17,743361.39,12637143.63,38,0,0.5183,0,2023,1,1,4,0,27,4,12637143.63,0.0
2023-01-27,H006,Hospital_F,Tertiary_Care,Large,South,P004,ECG_System,Cardiology,32,92286.2,2953158.4,112,0,0.56,0,2023,1,1,4,0,27,4,2953158.4,0.0
2023-01-27,H006,Hospital_F,Tertiary_Care,Large,South,P006,Infusion_Pump,Critical_Care,29,59645.68,1729724.72,79,0,0.563,0,2023,1,1,4,0,27,4,1729724.72,0.0
2023-01-28,H009,Hospital_I,Multi_Specialty,Medium,Central,P002,Ultrasound_System,Radiology,10,790995.21,7909952.1,34,0,0.5245,0,2023,1,1,5,1,28,4,7909952.1,0.0
2023-01-28,H006,Hospital_F,Tertiary_Care,Large,South,P006,Infusion_Pump,Critical_Care,33,66865.73,2206569.09,81,0,0.5922,0,2023,1,1,5,1,28,4,2206569.09,0.0
2023-01-28,H009,Hospital_I,Multi_Specialty,Medium,Central,P005,Cardiac_Monitor,Cardiology,20,144606.85,2892137.0,77,0,0.4897,0,2023,1,1,5,1,28,4,2892137.0,0.0
2023-01-28,H001,Hospital_A,Tertiary_Care,Large,North,P007,Ventilator,Critical_Care,32,341574.61,10930387.52,72,0,0.5661,0,2023,1,1,5,1,28,4,10930387.52,0.0
2023-01-28,H001,Hospital_A,Tertiary_Care,Large,North,P003,Patient_Monitor,Patient_Monitoring,28,122041.23,3417154.44,72,0,0.5201,0,2023,1,1,5,1,28,4,3417154.44,0.0
2023-01-28,H010,Hospital_J,Tertiary_Care,Large,Central,P003,Patient_Monitor,Patient_Monitoring,32,124586.76,3986776.32,82,0,0.547,0,2023,1,1,5,1,28,4,3986776.32,0.0
2023-01-28,H003,Hospital_C,Tertiary_Care,Medium,West,P008,Endoscopy_System,Gastroenterology,14,1081456.31,15140388.34,20,0,0.5141,0,2023,1,1,5,1,28,4,15140388.34,0.0
2023-01-28,H003,Hospital_C,Tertiary_Care,Medium,West,P004,ECG_System,Cardiology,24,83497.35,2003936.4,83,0,0.4937,0,2023,1,1,5,1,28,4,2003936.4,-0.0
2023-01-28,H003,Hospital_C,Tertiary_Care,Medium,West,P005,Cardiac_Monitor,Cardiology,16,156750.28,2508004.48,58,0,0.5694,0,2023,1,1,5,1,28,4,2508004.48,0.0
2023-01-28,H004,Hospital_D,Multi_Specialty,Medium,West,P005,Cardiac_Monitor,Cardiology,23,152515.6,3507858.8,67,0,0.5359,1,2023,1,1,5,1,28,4,3507858.8,-0.0
2023-01-28,H005,Hospital_E,Specialty_Care,Medium,South,P005,Cardiac_Monitor,Cardiology,17,155981.74,2651689.58,53,0,0.5744,0,2023,1,1,5,1,28,4,2651689.58,0.0
2023-01-28,H008,Hospital_H,Specialty_Care,Small,East,P002,Ultrasound_System,Radiology,9,747853.16,6730678.44,17,0,0.5557,1,2023,1,1,5,1,28,4,6730678.44,0.0
2023-01-28,H004,Hospital_D,Multi_Specialty,Medium,West,P003,Patient_Monitor,Patient_Monitoring,29,119899.13,3477074.77,55,0,0.5241,0,2023,1,1,5,1,28,4,3477074.77,0.0
2023-01-29,H005,Hospital_E,Specialty_Care,Medium,South,P003,Patient_Monitor,Patient_Monitoring,27,125390.33,3385538.91,48,0,0.5807,0,2023,1,1,6,1,29,4,3385538.91,0.0
2023-01-29,H006,Hospital_F,Tertiary_Care,Large,South,P003,Patient_Monitor,Patient_Monitoring,34,121900.54,4144618.36,56,0,0.595,0,2023,1,1,6,1,29,4,4144618.36,0.0
2023-01-29,H006,Hospital_F,Tertiary_Care,Large,South,P005,Cardiac_Monitor,Cardiology,28,144980.65,4059458.2,100,0,0.5954,0,2023,1,1,6,1,29,4,4059458.2,0.0
2023-01-29,H005,Hospital_E,Specialty_Care,Medium,South,P007,Ventilator,Critical_Care,21,334611.1,7026833.1,42,0,0.5,0,2023,1,1,6,1,29,4,7026833.1,0.0
2023-01-29,H001,Hospital_A,Tertiary_Care,Large,North,P007,Ventilator,Critical_Care,33,356391.89,11760932.37,99,0,0.6021,0,2023,1,1,6,1,29,4,11760932.37,-0.0
2023-01-29,H002,Hospital_B,Multi_Specialty,Large,North,P007,Ventilator,Critical_Care,33,349884.69,11546194.77,61,0,0.5741,0,2023,1,1,6,1,29,4,11546194.77,0.0
2023-01-29,H006,Hospital_F,Tertiary_Care,Large,South,P002,Ultrasound_System,Radiology,18,825109.1,14851963.8,17,1,0.6031,0,2023,1,1,6,1,29,4,14851963.8,0.0
2023-01-29,H010,Hospital_J,Tertiary_Care,Large,Central,P001,Imaging_System,Radiology,17,1959658.62,33314196.54,32,0,0.5453,0,2023,1,1,6,1,29,4,33314196.54,-0.0
2023-01-29,H003,Hospital_C,Tertiary_Care,Medium,West,P004,ECG_System,Cardiology,29,88195.78,2557677.62,55,0,0.5608,1,2023,1,1,6,1,29,4,2557677.62,0.0
2023-01-29,H003,Hospital_C,Tertiary_Care,Medium,West,P008,Endoscopy_System,Gastroenterology,21,1085421.44,22793850.24,29,0,0.4953,0,2023,1,1,6,1,29,4,22793850.24,0.0
2023-01-30,H005,Hospital_E,Specialty_Care,Medium,South,P001,Imaging_System,Radiology,9,1803580.68,16232226.12,13,0,0.5911,0,2023,1,1,0,0,30,5,16232226.12,0.0
2023-01-30,H003,Hospital_C,Tertiary_Care,Medium,West,P001,Imaging_System,Radiology,14,1760101.54,24641421.56,46,0,0.5226,1,2023,1,1,0,0,30,5,24641421.56,-0.0
2023-01-30,H007,Hospital_G,Multi_Specialty,Large,East,P005,Cardiac_Monitor,Cardiology,35,148226.01,5187910.35,80,0,0.5201,1,2023,1,1,0,0,30,5,5187910.35,-0.0
2023-01-30,H009,Hospital_I,Multi_Specialty,Medium,Central,P002,Ultrasound_System,Radiology,15,756023.56,11340353.4,50,0,0.5913,0,2023,1,1,0,0,30,5,11340353.4,0.0
2023-01-30,H002,Hospital_B,Multi_Specialty,Large,North,P003,Patient_Monitor,Patient_Monitoring,38,121763.78,4627023.64,75,0,0.4921,0,2023,1,1,0,0,30,5,4627023.64,0.0
2023-01-30,H005,Hospital_E,Specialty_Care,Medium,South,P008,Endoscopy_System,Gastroenterology,11,1158044.79,12738492.69,37,0,0.5306,0,2023,1,1,0,0,30,5,12738492.69,-0.0
2023-01-30,H002,Hospital_B,Multi_Specialty,Large,North,P001,Imaging_System,Radiology,21,1745602.51,36657652.71,41,0,0.5398,0,2023,1,1,0,0,30,5,36657652.71,0.0
2023-01-30,H009,Hospital_I,Multi_Specialty,Medium,Central,P004,ECG_System,Cardiology,18,87223.96,1570031.28,62,0,0.5474,0,2023,1,1,0,0,30,5,1570031.28,0.0
2023-01-31,H003,Hospital_C,Tertiary_Care,Medium,West,P003,Patient_Monitor,Patient_Monitoring,27,116808.36,3153825.72,48,0,0.5126,0,2023,1,1,1,0,31,5,3153825.72,0.0
2023-01-31,H001,Hospital_A,Tertiary_Care,Large,North,P006,Infusion_Pump,Critical_Care,32,68829.1,2202531.2,52,0,0.5533,0,2023,1,1,1,0,31,5,2202531.2,0.0
2023-01-31,H007,Hospital_G,Multi_Specialty,Large,East,P001,Imaging_System,Radiology,17,1823716.06,31003173.02,71,0,0.4917,1,2023,1,1,1,0,31,5,31003173.02,0.0
2023-01-31,H008,Hospital_H,Specialty_Care,Small,East,P006,Infusion_Pump,Critical_Care,16,68525.17,1096402.72,43,0,0.6205,1,2023,1,1,1,0,31,5,1096402.72,0.0
2023-01-31,H008,Hospital_H,Specialty_Care,Small,East,P007,Ventilator,Critical_Care,16,330990.48,5295847.68,39,0,0.4833,0,2023,1,1,1,0,31,5,5295847.68,0.0
2023-01-31,H008,Hospital_H,Specialty_Care,Small,East,P007,Ventilator,Critical_Care,18,355638.37,6401490.66,67,0,0.5558,0,2023,1,1,1,0,31,5,6401490.66,0.0
2023-01-31,H001,Hospital_A,Tertiary_Care,Large,North,P007,Ventilator,Critical_Care,32,340915.21,10909286.72,103,0,0.4352,0,2023,1,1,1,0,31,5,10909286.72,0.0
2023-01-31,H004,Hospital_D,Multi_Specialty,Medium,West,P002,Ultrasound_System,Radiology,14,737815.46,10329416.44,45,0,0.5768,0,2023,1,1,1,0,31,5,10329416.44,0.0
